epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
88,71.6907,0.89086,1.04905,1.10761,0.57394,0.49624,0.46832,0.27675,1.30624,1.96067,1.45078,0.000865088,0.000865088,0.000865088
89,72.4498,0.86555,1.01813,1.09891,0.61161,0.48777,0.47485,0.28848,1.25149,1.87131,1.40787,0.00085419,0.00085419,0.00085419
90,73.2036,0.8976,1.06944,1.10342,0.42942,0.5614,0.48991,0.31177,1.21586,1.73753,1.36148,0.00084326,0.00084326,0.00084326
91,73.9639,0.80491,0.99114,1.04922,0.57443,0.49264,0.51294,0.32954,1.17447,1.62784,1.31504,0.0008323,0.0008323,0.0008323
92,74.716,0.92461,1.0408,1.12771,0.54804,0.5867,0.53435,0.31437,1.2444,1.60434,1.36781,0.000821312,0.000821312,0.000821312
93,75.4723,0.87409,1.02373,1.11154,0.72016,0.51713,0.53117,0.32668,1.25051,1.61875,1.41477,0.0008103,0.0008103,0.0008103
94,76.242,0.84096,1.00882,1.08497,0.49989,0.58768,0.52492,0.31854,1.27432,1.62916,1.43837,0.000799266,0.000799266,0.000799266
95,76.9931,0.84875,1.00492,1.0811,0.52121,0.57389,0.54929,0.33888,1.27827,1.64258,1.42717,0.000788213,0.000788213,0.000788213
96,77.7409,0.89341,1.01474,1.07705,0.59147,0.55316,0.56602,0.34419,1.32066,1.6039,1.45172,0.000777143,0.000777143,0.000777143
97,78.4914,0.81911,0.98644,1.05624,0.72257,0.48254,0.58387,0.3521,1.30363,1.52805,1.41086,0.00076606,0.00076606,0.00076606
98,79.245,0.83229,0.97338,1.07875,0.68661,0.58931,0.58072,0.36036,1.25655,1.49124,1.38401,0.000754966,0.000754966,0.000754966
99,79.9992,0.87817,0.92432,1.07806,0.56669,0.58951,0.55532,0.34246,1.27906,1.50591,1.40801,0.000743864,0.000743864,0.000743864
100,80.7582,0.80878,0.98376,1.04803,0.58031,0.533,0.5414,0.34422,1.23257,1.53016,1.33894,0.000732756,0.000732756,0.000732756
101,81.5107,0.77664,0.90186,1.03379,0.6265,0.52451,0.56113,0.3476,1.17826,1.62653,1.30945,0.000721645,0.000721645,0.000721645
102,82.2614,0.81549,0.94777,1.05465,0.57096,0.56471,0.5723,0.34684,1.18511,1.66075,1.34158,0.000710534,0.000710534,0.000710534
103,83.0086,0.85431,0.99415,1.09305,0.52154,0.63492,0.58114,0.34729,1.21406,1.6471,1.35146,0.000699426,0.000699426,0.000699426
104,83.7587,0.76272,0.89973,1.0239,0.63007,0.56814,0.56369,0.36055,1.24811,1.6586,1.36648,0.000688324,0.000688324,0.000688324
105,84.5163,0.82275,0.91044,1.04914,0.64838,0.53467,0.55564,0.3551,1.22113,1.64284,1.36357,0.00067723,0.00067723,0.00067723
106,85.2828,0.79129,0.91475,1.05658,0.61112,0.56642,0.53209,0.34274,1.25062,1.66992,1.38108,0.000666147,0.000666147,0.000666147
107,86.0337,0.79539,0.87966,1.04356,0.65085,0.52394,0.53769,0.34656,1.25787,1.71376,1.39235,0.000655077,0.000655077,0.000655077
108,86.7846,0.8325,0.95926,1.04771,0.57543,0.54915,0.53502,0.33969,1.28368,1.73989,1.41539,0.000644024,0.000644024,0.000644024
109,87.5351,0.75237,0.85021,1.01164,0.58417,0.56949,0.52035,0.33724,1.2473,1.7666,1.3856,0.00063299,0.00063299,0.00063299
110,88.2882,0.79415,0.8532,1.03465,0.553,0.58158,0.50008,0.32591,1.19962,1.69081,1.37087,0.000621978,0.000621978,0.000621978
111,89.0512,0.80431,0.8978,1.03923,0.55992,0.55646,0.50095,0.3277,1.17581,1.703,1.33611,0.00061099,0.00061099,0.00061099
112,89.814,0.75237,0.85907,1.05097,0.54292,0.55337,0.49801,0.32424,1.18234,1.6914,1.32031,0.00060003,0.00060003,0.00060003
113,90.5656,0.77711,0.89154,1.05291,0.53481,0.57435,0.5414,0.34937,1.14345,1.66716,1.31078,0.0005891,0.0005891,0.0005891
114,91.3255,0.75204,0.84352,1.02979,0.68787,0.48195,0.55942,0.37918,1.11093,1.60318,1.28993,0.000578202,0.000578202,0.000578202
115,92.1674,0.72791,0.87075,1.03713,0.75013,0.4735,0.56806,0.3861,1.16766,1.56611,1.31838,0.00056734,0.00056734,0.00056734
116,93.0015,0.74362,0.85735,1.03851,0.6395,0.58396,0.59525,0.39133,1.16875,1.52014,1.31891,0.000556516,0.000556516,0.000556516
117,93.8442,0.74643,0.84643,1.01874,0.66526,0.59983,0.60846,0.41775,1.16106,1.48875,1.33687,0.000545733,0.000545733,0.000545733
118,94.6883,0.72,0.85597,1.02702,0.68704,0.57684,0.61388,0.42492,1.19427,1.46872,1.35547,0.000534993,0.000534993,0.000534993
119,95.5207,0.67,0.83727,0.99026,0.8561,0.51056,0.61308,0.44362,1.17241,1.47038,1.35584,0.000524299,0.000524299,0.000524299
120,96.3727,0.76512,0.92883,1.05518,0.82302,0.51546,0.61305,0.43204,1.19592,1.51821,1.37473,0.000513654,0.000513654,0.000513654
121,97.1312,0.73372,0.82397,1.0386,0.78357,0.49791,0.59647,0.41712,1.24048,1.53379,1.4176,0.00050306,0.00050306,0.00050306
122,97.8969,0.75091,0.80669,1.02329,0.78532,0.46726,0.59295,0.39911,1.27537,1.58472,1.47114,0.00049252,0.00049252,0.00049252
123,98.6486,0.73476,0.83603,1.04624,0.80906,0.46112,0.5854,0.39263,1.29691,1.59331,1.47157,0.000482037,0.000482037,0.000482037
124,99.3973,0.70072,0.76737,1.02355,0.69606,0.4787,0.56604,0.37677,1.24082,1.5939,1.41928,0.000471613,0.000471613,0.000471613
125,100.145,0.72497,0.80422,1.0077,0.61182,0.47872,0.54671,0.36246,1.22809,1.64057,1.38018,0.00046125,0.00046125,0.00046125
126,100.902,0.70486,0.7816,1.01891,0.50527,0.53036,0.52085,0.3439,1.22613,1.61532,1.40083,0.000450952,0.000450952,0.000450952
127,101.657,0.67811,0.77946,0.99879,0.54574,0.49958,0.52032,0.34251,1.20449,1.5925,1.42549,0.00044072,0.00044072,0.00044072
128,102.42,0.6903,0.79247,0.99486,0.56395,0.49332,0.51756,0.3505,1.18186,1.62498,1.38728,0.000430558,0.000430558,0.000430558
129,103.19,0.68816,0.72878,0.99153,0.57193,0.48967,0.52035,0.35711,1.17613,1.62428,1.36265,0.000420468,0.000420468,0.000420468
130,103.956,0.66284,0.74476,0.99293,0.48407,0.57543,0.52698,0.35841,1.20397,1.6569,1.36654,0.000410452,0.000410452,0.000410452
131,104.713,0.6891,0.79174,1.02099,0.51616,0.49958,0.51415,0.34363,1.23643,1.68227,1.39131,0.000400513,0.000400513,0.000400513
132,105.461,0.70777,0.76569,1.00666,0.49529,0.54653,0.52944,0.35056,1.25332,1.67727,1.40471,0.000390653,0.000390653,0.000390653
133,106.236,0.72395,0.82033,1.03407,0.53145,0.56076,0.53765,0.34376,1.25266,1.62987,1.43135,0.000380874,0.000380874,0.000380874
134,106.994,0.67871,0.70251,0.97404,0.6037,0.55008,0.54985,0.35503,1.23127,1.60666,1.41942,0.00037118,0.00037118,0.00037118
135,107.77,0.68158,0.70586,0.98287,0.57814,0.58396,0.57494,0.37696,1.21917,1.56619,1.42708,0.000361572,0.000361572,0.000361572
136,108.52,0.69868,0.79737,0.98395,0.70937,0.57589,0.59339,0.38282,1.26899,1.52879,1.47848,0.000352053,0.000352053,0.000352053
137,109.29,0.65262,0.7438,0.98973,0.70302,0.57869,0.60411,0.3858,1.27836,1.47559,1.4881,0.000342625,0.000342625,0.000342625
138,110.081,0.62743,0.70495,0.96932,0.69628,0.58229,0.62069,0.40016,1.27385,1.49047,1.45568,0.000333291,0.000333291,0.000333291
139,110.831,0.68343,0.78864,1.01254,0.67975,0.58229,0.61703,0.41194,1.24016,1.51274,1.42268,0.000324053,0.000324053,0.000324053
140,111.58,0.65015,0.73108,0.97438,0.75903,0.57115,0.61757,0.42449,1.22854,1.52519,1.41465,0.000314912,0.000314912,0.000314912
141,112.338,0.66234,0.71755,0.95684,0.7229,0.56143,0.61083,0.41562,1.26044,1.48549,1.43432,0.000305872,0.000305872,0.000305872
142,113.086,0.67156,0.73669,0.97644,0.65207,0.58229,0.59881,0.40333,1.23751,1.4777,1.41422,0.000296935,0.000296935,0.000296935
143,113.843,0.68183,0.72068,0.99208,0.67,0.57472,0.6001,0.40066,1.19923,1.47846,1.39702,0.000288102,0.000288102,0.000288102
144,114.605,0.65451,0.67555,1.00173,0.60903,0.58052,0.59206,0.40527,1.20199,1.49727,1.39279,0.000279376,0.000279376,0.000279376
145,115.36,0.6711,0.70066,0.99662,0.59916,0.60172,0.59946,0.40628,1.22958,1.51501,1.40215,0.00027076,0.00027076,0.00027076
146,116.124,0.68906,0.72164,0.99658,0.60053,0.6061,0.61427,0.41223,1.23644,1.50224,1.40963,0.000262255,0.000262255,0.000262255
147,116.879,0.66184,0.76712,1.01481,0.66691,0.56233,0.61393,0.41966,1.2349,1.46619,1.42046,0.000253863,0.000253863,0.000253863
